cohort.x,_name_NA,_latitude_NA.x,_longitude_NA.x,_location_city_name_input_data,_street_number_input_data,_city_state_input_data.x,_zcta_code_input_data.x,_latitude_input_data.x,_longitude_input_data.x,_nearest_chainxy_vt_vec_distance_5_mi,_nearest_chainxy_vt_vec_driving_distance_5_mi,_nearest_chainxy_vt_vec_driving_time_5_mi,_nearest_chainxy_vt_vec_chain_name_5_mi,_nearest_chainxy_vt_vec_storefront_5_mi,_nearest_chainxy_vt_vec_address_5_mi,_nearest_chainxy_vt_vec_city_5_mi,_nearest_chainxy_vt_vec_state_5_mi,_nearest_chainxy_vt_vec_latitude_5_mi,_nearest_chainxy_vt_vec_longitude_5_mi,_nearest_chainxy_vt_vioc_distance_5_mi,_nearest_chainxy_vt_vioc_driving_distance_5_mi,_nearest_chainxy_vt_vioc_driving_time_5_mi,_nearest_chainxy_vt_vioc_chain_name_5_mi,_nearest_chainxy_vt_vioc_storefront_5_mi,_nearest_chainxy_vt_vioc_address_5_mi,_nearest_chainxy_vt_vioc_city_5_mi,_nearest_chainxy_vt_vioc_state_5_mi,_nearest_chainxy_vt_vioc_latitude_5_mi,_nearest_chainxy_vt_vioc_longitude_5_mi,cohort.y,_latitude_NA.y,_longitude_NA.y,_city_state_input_data.y,_zcta_code_input_data.y,_latitude_input_data.y,_longitude_input_data.y,_nearest_chainxy_vt_costco_distance_5_mi,_nearest_chainxy_vt_costco_driving_distance_5_mi,_nearest_chainxy_vt_costco_driving_time_5_mi,_nearest_chainxy_vt_costco_chain_name_5_mi,_nearest_chainxy_vt_costco_storefront_5_mi,_nearest_chainxy_vt_costco_address_5_mi,_nearest_chainxy_vt_costco_city_5_mi,_nearest_chainxy_vt_costco_latitude_5_mi,_nearest_chainxy_vt_costco_longitude_5_mi,_nearest_chainxy_vt_costco_store_type_5_mi,_nearest_chainxy_vt_costco_parent_chain_name_5_mi,_nearest_chainxy_vt_walmart_distance_5_mi,_nearest_chainxy_vt_walmart_driving_distance_5_mi,_nearest_chainxy_vt_walmart_driving_time_5_mi,_nearest_chainxy_vt_walmart_chain_name_5_mi,_nearest_chainxy_vt_walmart_storefront_5_mi,_nearest_chainxy_vt_walmart_address_5_mi,_nearest_chainxy_vt_walmart_city_5_mi,_nearest_chainxy_vt_walmart_latitude_5_mi,_nearest_chainxy_vt_walmart_longitude_5_mi,_nearest_chainxy_vt_walmart_store_type_5_mi,_nearest_chainxy_vt_walmart_parent_chain_name_5_mi,_nearest_streetlight_day_part_road_name_5_mi,_nearest_streetlight_day_part_aadt_5_mi,_2nd_nearest_streetlight_day_part_road_name_5_mi,_2nd_nearest_streetlight_day_part_aadt_5_mi,_3rd_nearest_streetlight_day_part_road_name_5_mi,_3rd_nearest_streetlight_day_part_aadt_5_mi,_4th_nearest_streetlight_day_part_road_name_5_mi,_4th_nearest_streetlight_day_part_aadt_5_mi,_5th_nearest_streetlight_day_part_road_name_5_mi,_5th_nearest_streetlight_day_part_aadt_5_mi,_2024_estimate_5_mi,_2029_projection_5_mi
1,Kwik Kar Auto Repair & Service Center of Crowley - Crowley,32.5780311,-97.352828,Kwik Kar Auto Repair & Service Center of Crowley - Crowley,500 E Main St,"Crowley city, TX",76036,32.5780311,-97.352828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98370691927155,4.62467824397998,7.99942558778482,Valvoline Instant Oil Change,Wilshire Blvd,1482 SW Wilshire Blvd,Burleson,TX,NA,NA,1,32.5780311,-97.352828,"Crowley city, TX",76036,32.5780311,-97.352828,4.97185136148204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815795513166702,1.10677345864832,3.01009839185643,Walmart USA,Crowley Supercenter,1221 FM 1187,Crowley,NA,NA,Supercenter,NA,South Crowley Road,9502,North Crowley Road,10986,East Main Street,4737,North Crowley Road,11363,East Main Street,7277,192314.249212516,219521.445621857
1,Kwik Kar Lube & Tune - Arlington,32.7572422,-97.1574221,Kwik Kar Lube & Tune - Arlington,3110 Meadowbrook Blvd,"Arlington city, TX",76012,32.7572422,-97.1574221,4.65407662136804,6.08319945613832,12.2905596061992,Express Care,Express Care Arlington,3022 S Cooper St,Arlington,TX,NA,NA,3.45059254802463,3.77384995757373,7.65446625123841,Valvoline Instant Oil Change,Bridge,6723 Bridge Street,Fort Worth,TX,NA,NA,1,32.7572422,-97.1574221,"Arlington city, TX",76012,32.7572422,-97.1574221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851530385361225,1.18558665579813,3.56347251821075,Walmart USA,Fort Worth Supercenter,8401 Anderson Blvd,Fort Worth,NA,NA,Supercenter,NA,Meadowbrook Boulevard,8595,Meadowbrook Boulevard,7817,Meadowbrook Boulevard,8363,Meadowbrook Boulevard,8999,Meadowbrook Boulevard,8997,258187.807140519,253917.931979924
1,Kwik Kar Lube & Tune - Fort Worth,32.6498341,-97.3488496,Kwik Kar Lube & Tune - Fort Worth,6620 Crowley Rd,"Fort Worth city, TX",76134,32.6498341,-97.3488496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35951238440006,5.03320692901394,9.96908940907345,Valvoline Instant Oil Change,Bryant Irvin Rd,5800 Bryant Irvin Rd,Fort Worth,TX,NA,NA,1,32.6498341,-97.3488496,"Fort Worth city, TX",76134,32.6498341,-97.3488496,NA,5.05024658419734,9.35268416424301,Costco Wholesale,Fort Worth,5300 Overton Ridge Blvd,Fort Worth,NA,NA,Warehouse,NA,1.41378314399053,2.09304133218395,5.14148522480164,Walmart USA,Fort Worth Supercenter,7451 McCart Ave,Fort Worth,NA,NA,Supercenter,NA,Crowley Road,12459,Crowley Road,11896,Crowley Road,14082,Crowley Road,13131,Crowley Road,13382,287285.278402734,304483.057671711
1,Kwik Kar Lube & Tune - Hurst,32.8500214,-97.1713026,Kwik Kar Lube & Tune - Hurst,108 W Harwood Rd,"Hurst city, TX",76054,32.8500214,-97.1713026,2.48485140467837,3.11830143355009,7.96790100339833,Express Care,Express Care Hurst,709 Melbourne Rd,Hurst,TX,NA,NA,3.71697974186257,4.37571169266149,8.10246526956395,Valvoline Instant Oil Change,Precinct Line Rd,8187 Precinct Line Road,North Richland Hills,TX,NA,NA,1,32.8500214,-97.1713026,"Hurst city, TX",76054,32.8500214,-97.1713026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754678078518559,0.993034064161146,3.15089164593285,Walmart USA,Hurst Supercenter,1732 Precinct Line Rd,Hurst,NA,NA,Supercenter,NA,West Harwood Road,4430,West Harwood Road,3899,West Harwood Road,4086,West Harwood Road,4222,West Harwood Road,4058,263642.029646117,260864.876601172
1,Kwik Kar of McKinney - McKinney,33.1979601,-96.6341847,Kwik Kar of McKinney - McKinney,1717 W Louisiana St,"McKinney city, TX",75069,33.1979601,-96.6341847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15647835963747,3.05945875994969,5.38315970244227,Valvoline Instant Oil Change,Hardin Blvd,2051 N Hardin Blvd,McKinney,TX,NA,NA,1,33.1979601,-96.6341847,"McKinney city, TX",75069,33.1979601,-96.6341847,0.801605147477439,2.97920259641519,5.72923153134595,Costco Wholesale,McKinney,3650 W University Dr,McKinney,NA,NA,Warehouse,NA,1.63640557437097,2.01848262705418,4.66686013981557,Walmart USA,McKinney Supercenter,2041 N Redbud Blvd,McKinney,NA,NA,Supercenter,NA,West Virginia Street,7837,West Louisiana Street,8383,West Louisiana Street,8556,West Virginia Street,11148,West Louisiana Street,8232,171521.055615038,188246.207867669
1,Kwik Kar of McKinney - McKinney,33.1673463,-96.6672844,Kwik Kar of McKinney - McKinney,3501 Eldorado Pkwy,"McKinney city, TX",75070,33.1673463,-96.6672844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55746442041447,3.92654269021265,8.08602933087311,Valvoline Instant Oil Change,Hardin Blvd,2051 N Hardin Blvd,McKinney,TX,NA,NA,1,33.1673463,-96.6672844,"McKinney city, TX",75070,33.1673463,-96.6672844,0.11958667734009,4.0012272198422,8.43721756870718,Costco Wholesale,McKinney,3650 W University Dr,McKinney,NA,NA,Warehouse,NA,1.17202765930507,1.53022332584003,5.3644836482353,Walmart USA,McKinney Supercenter,5001 McKinney Ranch Pkwy,McKinney,NA,NA,Supercenter,NA,Eldorado Parkway,13739,Eldorado Parkway,13354,primary_link,545,primary_link,894,Eldorado Parkway,14337,279133.546758488,299101.470711119
1,Kwik Kar of McKinney - McKinney,33.2060559,-96.73349,Kwik Kar of McKinney - McKinney,389 N Custer Rd,"McKinney city, TX",75071,33.2060559,-96.73349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918693869890557,1.10793565929233,2.70856781998287,Valvoline Instant Oil Change,University Dr,8720 W University Dr,McKinney,TX,NA,NA,1,33.2060559,-96.73349,"McKinney city, TX",75071,33.2060559,-96.73349,2.31955629021418,5.13130693443758,7.79879783349046,Costco Wholesale,McKinney,3650 W University Dr,McKinney,NA,NA,Warehouse,NA,0.744086621002803,0.925789355952744,3.44982029174913,Walmart USA,McKinney Supercenter,1721 N Custer Rd,McKinney,NA,NA,Supercenter,NA,primary_link,710,North Custer Road,17811,North Custer Road,17917,North Custer Road,16582,North Custer Road,17202,252838.030489632,286406.117582097
1,Kwik Kar Oil Change & Auto Service Center of Denton - Denton,33.2293295,-97.1613677,Kwik Kar Oil Change & Auto Service Center of Denton - Denton,2303 W University Dr,"Denton city, TX",76201,33.2293295,-97.1613677,1.46938483900336,1.59464319493034,3.833298607072,Express Care,Express Care Denton,2001 Denison St,Denton,TX,NA,NA,3.11247151746404,3.57200399774011,6.57627015342855,Valvoline Instant Oil Change,Massey St,102 Massey St,Denton,TX,NA,NA,1,33.2293295,-97.1613677,"Denton city, TX",76201,33.2293295,-97.1613677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470792867979752,0.611846505553677,2.50397613349743,Walmart USA,Denton Supercenter,2750 W University Dr,Denton,NA,NA,Supercenter,NA,North Bonnie Brae Street,8161,North Bonnie Brae Street,9662,West University Drive,20756,North Bonnie Brae Street,9037,West University Drive,20285,118171.105956557,124936.490101672
1,Kwik Kar Oil Change & Auto Service Center of Denton - Denton,33.1930294,-97.1049821,Kwik Kar Oil Change & Auto Service Center of Denton - Denton,2233 Colorado Blvd,"Denton city, TX",76205,33.1930294,-97.1049821,2.26914739931799,2.64673720882325,6.79472869072192,Express Care,Express Care Denton-Teasley Ln,3928 Teasley Ln,Denton,TX,NA,NA,2.02756142866767,2.76556267802372,6.11550315359468,Valvoline Instant Oil Change,Massey St,102 Massey St,Denton,TX,NA,NA,1,33.1930294,-97.1049821,"Denton city, TX",76205,33.1930294,-97.1049821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655547443152558,1.03760912945923,3.66288566425178,Walmart USA,Denton Supercenter,1515 S Loop 288,Denton,NA,NA,Supercenter,NA,Colorado Boulevard,6168,Colorado Boulevard,7476,San Jacinto Boulevard,1706,San Jacinto Boulevard,2468,San Jacinto Boulevard,1923,171200.476499016,176972.329384062
1,Kwik Kar Oil Change & Auto Service Center of Denton - Denton,33.2343564,-97.0834969,Kwik Kar Oil Change & Auto Service Center of Denton - Denton,3507 E University Dr,"Denton city, TX",76208,33.2343564,-97.0834969,3.05076111844385,3.22223833962873,5.71984992191136,Express Care,Express Care Denton,2001 Denison St,Denton,TX,NA,NA,4.55036085841518,5.40643246516086,NA,Valvoline Instant Oil Change,Massey St,102 Massey St,Denton,TX,NA,NA,1,33.2343564,-97.0834969,"Denton city, TX",76208,33.2343564,-97.0834969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04961274777146,3.44249706082425,7.00907402033979,Walmart USA,Denton Supercenter,1515 S Loop 288,Denton,NA,NA,Supercenter,NA,East University Drive,17289,East University Drive,21255,North Mayhill Road,7851,North Mayhill Road,8134,North Mayhill Road,8388,126949.417706335,133881.578863675
1,Mr Lube - Dallas,32.909929,-96.7174962,Mr Lube - Dallas,9809 Forest Ln,"Dallas city, TX",75243,32.909929,-96.7174962,2.092156304019,2.30117271812733,6.0778207142295,Express Care,Valvoline Express Care,9721 Audelia Rd,Dallas,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32.909929,-96.7174962,"Dallas city, TX",75243,32.909929,-96.7174962,0.468330218047018,3.73667192062368,8.02859603385517,Costco Wholesale,Dallas,8055 Churchill Way,Dallas,NA,NA,Warehouse,NA,1.2429325497178,1.45439021863998,4.90837175915979,Walmart USA,Dallas Supercenter,9301 Forest Ln,Dallas,NA,NA,Supercenter,NA,Forest Lane,12514,Forest Lane,9761,Audelia Road,6541,Audelia Road,6948,Forest Lane,11448,397090.52121367,401705.934897231
1,Kwik Kar Oil Change & Auto Service Center of Paloma Creek - Aubrey,33.2214923,-96.93429,Kwik Kar Oil Change & Auto Service Center of Paloma Creek - Aubrey,26737 E University Dr,"Aubrey city, TX",76227,33.2214923,-96.93429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12401300526346,3.14327802855652,5.01807074974585,Valvoline Instant Oil Change,University Drive,4980 W University Drive,Prosper,TX,NA,NA,1,33.2214923,-96.93429,"Aubrey city, TX",76227,33.2214923,-96.93429,1.02111969299814,2.3374747485248,3.94361903567947,Costco Wholesale,Prosper,5620 W University Drive,Prosper,NA,NA,Warehouse,NA,2.91287654579378,3.27581327721635,6.58349381914087,Walmart USA,Cross Roads Supercenter,11700 US Highway 380,Cross Roads,NA,NA,Supercenter,NA,University Drive,22456,Paloma Creek Boulevard,2385,University Drive,24114,Paloma Creek Boulevard,2248,University Drive,23078,181615.281320884,222788.964185724
1,Kwik Kar Wash & Lube - Camdenton,38.016582,-92.7334685,Kwik Kar Wash & Lube - Camdenton,70 Jack Crowell Road,"Camdenton city, MO",65020,38.016582,-92.7334685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38.016582,-92.7334685,"Camdenton city, MO",65020,38.016582,-92.7334685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861792606069348,1.20038377665594,1.82547481065482,Walmart USA,Camdenton Supercenter,94 Cecil St,Camdenton,NA,NA,Supercenter,NA,Jack Crowell Road,579,unclassified,69,trunk,14656,trunk,14637,trunk,14648,12719.5021547172,13261.4013576339
1,Kwik Kar Wash Detail & Lube - Osage Beach,38.1647602,-92.608811,Kwik Kar Wash Detail & Lube - Osage Beach,3730 Osage Beach Pkwy,"Osage Beach city, MO",65065,38.1647602,-92.608811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38.1647602,-92.608811,"Osage Beach city, MO",65065,38.1647602,-92.608811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12655276691977,1.44469124170834,2.70966136667001,Walmart USA,Osage Beach Supercenter,4252 Highway 54,Osage Beach,NA,NA,Supercenter,NA,Osage Beach Parkway,7675,Osage Beach Parkway,7117,Osage Beach Parkway,7130,Osage Beach Parkway,8363,motorway,10411,11192.4067545869,11649.8390041092
1,Kwik Kar Wash Detail & Lube - Osage Beach Additional Parcel,38.1211814,-92.6779994,Kwik Kar Wash Detail & Lube - Osage Beach Additional Parcel,Hwy 54 & Osage Beach Pkwy (APN 03.0-06.1-000.0-001-083.0000),"Osage Beach city, MO",65065,38.1211814,-92.6779994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38.1211814,-92.6779994,"Osage Beach city, MO",65065,38.1211814,-92.6779994,4.82224902126154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89829217453452,4.64594311864688,6.89775749428394,Walmart USA,Osage Beach Supercenter,4252 Highway 54,Osage Beach,NA,NA,Supercenter,NA,Osage Beach Parkway,2121,Osage Beach Parkway,2110,Osage Beach Parkway,2182,Nichols Road,1015,Nichols Road,1303,12211.6711185925,12903.7489683929
1,Kwik Kar Wash Express - Jefferson City - Missouri Blvd,38.5805318,-92.1957783,Kwik Kar Wash Express - Jefferson City - Missouri Blvd,1510 Missouri Blvd,"Jefferson City, MO",65109,38.5805318,-92.1957783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38.5805318,-92.1957783,"Jefferson City, MO",65109,38.5805318,-92.1957783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3062456669822,1.37681185113511,4.10906652656469,Walmart USA,Jefferson City Supercenter,724 Stadium West Blvd,Jefferson City,NA,NA,Supercenter,NA,Missouri Boulevard,8908,Missouri Boulevard,8942,Missouri Boulevard,8621,Missouri Boulevard,8866,motorway,16458,51150.2356779774,51124.2057040819
1,Kwik Kar Wash Express - Jefferson City - W Edgewood Dr,38.5715075,-92.2251803,Kwik Kar Wash Express - Jefferson City - W Edgewood Dr,2711 W Edgewood Dr,"Jefferson City, MO",65109,38.5715075,-92.2251803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38.5715075,-92.2251803,"Jefferson City, MO",65109,38.5715075,-92.2251803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658165550468909,1.3579488288481,5.71546570211365,Walmart USA,Jefferson City Supercenter,724 Stadium West Blvd,Jefferson City,NA,NA,Supercenter,NA,West Edgewood Drive,4813,motorway,6531,Hartsfield Drive,6952,West Edgewood Drive,2892,motorway_link,1359,53642.3483340399,53727.6484650566
1,Kwik Kar Wash Express - Jefferson City - W Truman Blvd,38.586425,-92.254827,Kwik Kar Wash Express - Jefferson City - W Truman Blvd,3739 W Truman Blvd,"Jefferson City, MO",65109,38.586425,-92.254827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38.586425,-92.254827,"Jefferson City, MO",65109,38.586425,-92.254827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93722118352075,2.59364703699161,7.16929828452127,Walmart USA,Jefferson City Supercenter,724 Stadium West Blvd,Jefferson City,NA,NA,Supercenter,NA,W Truman Place,2299,West Truman Boulevard,6386,West Truman Boulevard,4717,Country Club Drive,1765,West Truman Boulevard,8761,46501.0483782145,46828.5982952275
1,Little Wolf Automotive Express Lube - Plover,44.4539706,-89.5422999,Little Wolf Automotive Express Lube - Plover,2550 Plover Rd,"Plover village, WI",54467,44.4539706,-89.5422999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83635483712885,4.09280364077042,8.2460942710067,Valvoline Instant Oil Change,Church St,3040 Church St,Stevens Point,WI,NA,NA,1,44.4539706,-89.5422999,"Plover village, WI",54467,44.4539706,-89.5422999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13129058539554,4.48297916498702,7.4919585392561,Walmart USA,Plover Supercenter,250 Crossroads Dr,Plover,NA,NA,Supercenter,NA,Plover Road,7287,Plover Road,7663,Plover Road,7327,Plover Road,7811,Plover Road,7156,30899.8756960111,31630.0680894353
1,Little Wolf Automotive Express Lube - Waupaca,44.356063,-89.1035261,Little Wolf Automotive Express Lube - Waupaca,225 S Western Ave,"Waupaca city, WI",54981,44.356063,-89.1035261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44.356063,-89.1035261,"Waupaca city, WI",54981,44.356063,-89.1035261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unclassified,181,West Fulton Street,3974,West Fulton Street,4632,West Fulton Street,4214,West Fulton Street,4339,13010.6013657182,13276.0240454766
1,Little Wolf Lube Express - Antigo,45.1513046,-89.1501497,Little Wolf Lube Express - Antigo,1436 Neva Rd,"Antigo, WI",54409,45.1513046,-89.1501497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.1513046,-89.1501497,"Antigo, WI",54409,45.1513046,-89.1501497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918234963926039,1.20889997666936,3.29133819899587,Walmart USA,Antigo Supercenter,200 E State Highway 64,Antigo,NA,NA,Supercenter,NA,Neva Road,5457,Neva Road,5492,Neva Road,5352,Neva Road,5309,Clermont Street,683,10724.6707953659,10684.3826179501
1,Little Wolf Lube Express - Waupaca,44.3544305,-89.1036874,Little Wolf Lube Express - Waupaca,323 S Western Ave,"Waupaca, WI",54981,44.3544305,-89.1036874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44.3544305,-89.1036874,"Waupaca, WI",54981,44.3544305,-89.1036874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unclassified,181,West Fulton Street,3974,West Fulton Street,4632,West Fulton Street,4214,West Fulton Street,4339,13173.8468527153,13443.4819687548
1,Little Wolf Lube Express - Wausau,44.9691097,-89.635484,Little Wolf Lube Express - Wausau,201 Central Bridge St,"Wausau, WI",54401,44.9691097,-89.635484,3.58928156348233,4.79273594780411,9.44436421989223,Express Care,Express Care Wausau,225903 Rib Mountain Dr,Wausau,WI,NA,NA,4.44277725462861,4.98477917158661,11.9318022052218,Valvoline Instant Oil Change,Schofield Ave,1710 Schofield Avenue,Schofield,WI,NA,NA,1,44.9691097,-89.635484,"Wausau, WI",54401,44.9691097,-89.635484,4.97057026919506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59006544151342,4.61659017243919,10.115883451826,Walmart USA,Wausau Supercenter,226100 Rib Mountain Dr,Wausau,NA,NA,Supercenter,NA,Central Bridge Street,7806,West Bridge Street,7922,West Bridge Street,7825,Central Bridge Street,7640,North 1st Avenue,3444,56153.3939671011,57366.3405280368
1,LOF Xpress Oil Change â€“ Ames - Ames,42.0166524,-93.6097956,LOF Xpress Oil Change â€“ Ames - Ames,520 S Duff Ave,"Ames city, IA",50010,42.0166524,-93.6097956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.0166524,-93.6097956,"Ames city, IA",50010,42.0166524,-93.6097956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149138762623837,0.256120907510507,1.18209649620234,Walmart USA,Ames Supercenter,534 S Duff Ave,Ames,NA,NA,Supercenter,NA,South Duff Avenue,10410,South Duff Avenue,9878,South 5th Street,2718,South Duff Avenue,9869,South Duff Avenue,11522,67819.0332555096,70186.8669361546
1,LOF Xpress Oil Change â€“ Ankeny - Ankeny,41.702406,-93.5863647,LOF Xpress Oil Change â€“ Ankeny - Ankeny,875 SE Oralabor Rd,"Ankeny city, IA",50021,41.702406,-93.5863647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13649131319966,2.55589727366343,5.19234234539412,Valvoline Instant Oil Change,Ankeny Boulevard,102 S Ankeny Boulevard,Ankeny,IA,NA,NA,1,41.702406,-93.5863647,"Ankeny city, IA",50021,41.702406,-93.5863647,NA,4.72674875561703,5.96757485066011,Costco Wholesale,Ankeny,4000 NE Spectrum Drive,Ankeny,NA,NA,Warehouse,NA,0.185581278714272,0.164466137073797,0.745336319159543,Walmart USA,Ankeny Supercenter,1002 SE National Dr,Ankeny,NA,NA,Supercenter,NA,Southeast Oralabor Road,12389,Southeast Oralabor Road,13030,Southeast Oralabor Road,12337,Southeast Oralabor Road,11892,Southeast Delaware Avenue,6225,92206.813174262,103499.660762252
1,LOF Xpress Oil Change â€“ Waukee - Waukee,41.6127348,-93.8536566,LOF Xpress Oil Change â€“ Waukee - Waukee,250 SE Alice's Rd,"Waukee city, IA",50263,41.6127348,-93.8536566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06845048278944,1.21831745686334,2.07352593881327,Valvoline Instant Oil Change,NW 156th St,2195 NW 156th St,Clive,IA,NA,NA,1,41.6127348,-93.8536566,"Waukee city, IA",50263,41.6127348,-93.8536566,NA,5.66818785122087,11.780252664104,Costco Wholesale,West Des Moines,7205 Mills Civic Pkwy,West Des Moines,NA,NA,Warehouse,NA,4.79523147275328,6.27240976904199,13.4437062063202,Walmart USA,West Des Moines Supercenter,6365 Stagecoach Dr,West Des Moines,NA,NA,Supercenter,NA,Southeast Alice's Road,9206,Southeast Alice's Road,10647,Southeast Alice's Road,10448,Southeast Alice's Road,9460,Hickman Road,13764,101840.707553469,123781.128451293
1,Lube Alley - Belgrade,45.7773869,-111.1844569,Lube Alley - Belgrade,405 Gallatin Farmers Ave,"Belgrade city, MT",59714,45.7773869,-111.1844569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.7773869,-111.1844569,"Belgrade city, MT",59714,45.7773869,-111.1844569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jackrabbit Lane,6829,Jackrabbit Lane,6874,Jackrabbit Lane,6803,Jackrabbit Lane,6919,West Main Street,3868,27522.7133978937,29439.9038666819
1,Lube Alley - Bozeman,45.6931603,-111.0457259,Lube Alley - Bozeman,651 W Oak St,"Bozeman city, MT",59715,45.6931603,-111.0457259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.6931603,-111.0457259,"Bozeman city, MT",59715,45.6931603,-111.0457259,NA,2.13508103279686,4.09153079985728,Costco Wholesale,Bozeman,2505 Catron St,Bozeman,NA,NA,Warehouse,NA,0.197872674011886,0.263703043917207,1.30916522393827,Walmart USA,Bozeman Supercenter,1500 N 7th Ave,Bozeman,NA,NA,Supercenter,NA,West Oak Street,6614,North 7th Avenue,13394,North 7th Avenue,13891,West Oak Street,5738,North 7th Avenue,11121,70050.3934523328,72744.0784983232
1,Lube Alley - Helena,46.6001676,-112.0209225,Lube Alley - Helena,1514 N Montana Ave,"Helena city, MT",59601,46.6001676,-112.0209225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605174303318995,0.731019751803904,1.92763704756713,Valvoline Instant Oil Change,Helena,915 North Last Chance Gulch,Helena,MT,NA,NA,1,46.6001676,-112.0209225,"Helena city, MT",59601,46.6001676,-112.0209225,NA,2.01129523502045,4.89940205828634,Costco Wholesale,Helena,2195 E Custer Ave,Helena,NA,NA,Warehouse,NA,1.50793824780247,1.80134404604546,6.14232678189311,Walmart USA,Helena Supercenter,2750 Prospect Ave,Helena,NA,NA,Supercenter,NA,North Montana Avenue,5938,North Montana Avenue,5936,North Montana Avenue,5840,Gallatin Avenue,33,East Lyndale Avenue,6178,47861.7657856625,48489.9103096647
1,Lube Alley Butte - Butte,45.9746556,-112.5162891,Lube Alley Butte - Butte,1502 Holmes Ave,"Butte plc, MT",59701,45.9746556,-112.5162891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.9746556,-112.5162891,"Butte plc, MT",59701,45.9746556,-112.5162891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806081685951626,0.984555589183912,3.53246285315086,Walmart USA,Butte Supercenter,3901 Harrison Ave,Butte,NA,NA,Supercenter,NA,Holmes Avenue,2545,Holmes Avenue,2572,Holmes Avenue,2555,Holmes Avenue,2890,Holmes Avenue,2620,33697.9662910306,33948.2826203214
